title,seller,property_type,address,price,bedrooms,bathrooms,built_area,land_area,description,publication_date,zip_code,parking
Casa en Venta de un Nivel 2 Recamaras en San Felipe,lamudi,Casa,barrio la chigulera,7200000,2.0,1.0,150.0,938.0,"Casa habitación rustica campirana en un solo nivel de ladrillo rojo con techos altos de teja de dos aguas, vigas de madera, muy acogedora, fresca, iluminada, rodeada de bellos árboles frutales, ubicada en San Felipe, colinda con el parque Colosio, área segura, tranquila, con bellísima vista al poniente, se respira aire puro, a pocos minutos del sport city, Colonia Reforma y centro.Zona habitacional media-alta.Acceso rápido a medios de transporte, mercaditos, comercios varios, cerros y senderos para salir a caminar y andar en bicicleta.Propiedad privada.Servicios disponibles: Electricidad, Alumbrado público, línea telefónica e internet.Superficie de terreno: 938.24 m2Superficie construida: 150m2.. Cisterna de 20 mil litros con bomba automática.. Tanque de gas estacionario.. Barda de tabique.. Pórtico. Sala y comedor.. Cocina integral con barra desayunador. Dos recamaras (una con tapanco).. Un baño completo.. Fosa séptica.Precio de Venta $ 7,200,000.00Previa cita:“INMOBILIARIA ZAGAO”Calle Boulevard de La Paz 102Colinas de La Soledad, Oaxaca.",19 jul 2023 - Publicado por Inmobiliaria Zagao,68026.0,
CASA EN OBRA NEGRA DE OPORTUNIDAD EN SAN LUIS BELTRAN,lamudi,Casa,manuel avila camacho,3800000,5.0,2.0,200.0,260.0,"Excelente oportunidad de adquirir una propiedad edificada con construcción tradicional, se encuentra ya en fase de acabados, practicamente es obra gris.",12 jul 2023 - Publicado por Edith Miguel,68023.0,
CASA NUEVA EN VENTA ZONA NORTE DE OAXACA,lamudi,Casa,manuel sabino crespo,3950000,4.0,3.0,230.0,150.0,"PRECIOSA CASA NUEVA EN VENTA EN LA ZONA NORTE DE OAXACAUBICADA EN LA COLONIA MANUEL SABINO CRESPO PERTENECIENTE AL MUNICIPIO DE OAXACA DE JUAREZ.La casa ofrece en planta baja:  Cochera para dos autos, sala, comedor, cocina con cocina integral al alto brillo, jardín interior, patio de servicio, baño completo, recámara o estudio, escaleras para el primer nivel, recámara principal con closet amplio y baño completo propio, 2 recámaras secundarias, un segundo baño completo para el servicio de las recámaras secundarias, continuación de escaleras para el segundo nivel donde encontraremos el roof garden.La casa se entregará con pergola, tinaco de 1100 litros, gas estacionario, cisterna de 6500 litros,portón eléctrico de tres hojas y puerta peatonal con chapa electrica.ACEPTAMOS TODOS LOS CREDITOS Y CONTADO.Tramites gratuitos, se muestra previa cita.",11 ago 2023 - Publicado por Edith Miguel,68045.0,2.0
"SE VENDE LINDA CASA EN SAN  FELIPE  DEL AGUA , CALLE JACARANDAS",lamudi,Casa,volcanes,5500000,4.0,4.0,300.0,200.0,"Suave y acogedora es lo que describe a casa María Luisa.SE VENDE AMPLIA CASA EN SAN FELIPE DEL AGUA.Construida en tres niveles cuenta cuatro habitaciones, ubicada en la avenida Jacarandas, dan Felipe del agua, cuenta con espacios muy amplios en toda la casa, cerca de todos los servicios públicos.*Primer nivelCochera para dos autosRecibidorSalaComedorMedio bañoCocina integral equipadaLavanderíaUna recámara con baño completo y vestidorSegundo nivelDos recamaras Cada una con baño completo.Cada recámara cuenta con balcónTerraza con área socialTercer nivelUna recámara con vestidor y un baño completoTerrazaCubo de luzServiciosCisternaGas estacionarioSuperficie de terreno : 200M2Superficie de construcción:300 M2Desde $5,500, 000.00 MDPCitas e informes al",4 may 2023 - Publicado por GABRO,68020.0,2.0
"Rancho de los Anhelos en Venta, Banda de Oaxaca en San Miguel de Allende",lamudi,Casa,barrio xochimilco,2000000,2.0,1.0,124.0,2629.0,"Sobre la carretera hacia la comunidad Banda en un camino tranquilo, está una propiedad de la que te quiero contar.En el centro de un terreno que mide 2,629.059 m2 están los comienzos de una casa que tiene por construcción 124.39 m2 con espacio para cocina, comedor, sala, 1 baño completo, y dos recamaras. El toque final con los acabados a tu gusto terminará de mostrarte  la casa de campo de tus sueños. Tienes la posibilidad de seguir construyendo en este espacio por el gran terreno que hay disponible, está lo bastante lejos para vivir tranquilo fuera del ruido de la ciudad y a la vez lo convenientemente cerca por su acceso fácil a carreteras principales hacia la ciudad.Como inversión también es excelente pudiendo desarrollar un proyecto de cabañas por ejemplo. Los servicios de agua y energía eléctrica están totalmente disponibles y a la mano.  La zona ya está habitada con familias de la comunidad y algunos comercios locales. El paso de transporte público durante el día también es una realidad en la zona.Muy cerca del río laja y de la Presita de Santa Rosa, es una zona con mucha agua.------------------------------------On the road to the Banda community on a quiet road, there is a property that I want to tell you about.In the center of a land that measures 2,629.059 m2 are the beginnings of a house that has a construction of 124.39 m2 with space for kitchen, dining room, living room, 1 full bathroom, and two bedrooms. The final touch with the finishes to your liking will finish showing you the country house of your dreams.You have the possibility to continue in this space due to the large land that is available, it is far enough to live quietly outside the noise of the city and at the same time it is conveniently close due to its easy access to main roads to the city.As an investment it is also excellent, being able to develop a cabin project for example. Water and electricity services are fully available and at hand. The area is already inhabited with families from the community and some local businesses. The passage of public transport during the day is also a reality in the area.Very close to the Laja River and the Presita de Santa Rosa, it is an area with a lot of water.*Cooperative Agent. EasyBroker ID: EB-JW4371",9 may 2023 - Publicado por Real Estate San Miguel de Allende,68040.0,
HERMOSA CASA EN SAN LUIS BELTRAN CON VISTA AL PARQUE NACIONAL,lamudi,Casa,donaji,2850000,4.0,3.0,200.0,212.0,"EXCELENTE OPORTUNIDAD DE HACERTE DE TU CASA PROPIA EN UNA ZONA AGRADABLE, CON MUCHA AGUA Y CON VISTAS INCREIBLES A LA CIUDAD Y MONTAÑA.Esta propiedad está en obra gris, lista para recibir pintura y acabados que pueden ser elegidos por el comprador.Edificada en 2 niveles con roof garden, cuenta con los espacios de cochera para 4 autos, sala, comedor, cocina, área de servicio, baño completo en planta baja, recámara o estudio, jardín y patio posterior, escaleras, 3 recámaras con espacio para closet en planta alta, la principal con balcón y baño propio y 1 baño completos al servicio de las recámaras junior. Se entrega con calentador solar y calentador de paso, tinaco y portón de metal.",22 jul 2023 - Publicado por Edith Miguel,68023.0,4.0
PRECIOSA CASA REMODELADA EN LA PRIMERA ETAPA RICARDO FLORES MAGON,lamudi,Casa,unidad habitacional ricardo flores magon,2850000,3.0,3.0,135.0,68.0,"Casa construida en 2 plantas:💹Planta baja cuenta con:📌 Recibidor con protección de fierro📌1/2 Baño, Sala-comedor, cocina integral, recámara con clóset de madera y baño completo📌 Cisterna de 5,000 lt.,💹 Planta alta cuenta con:📌2 recámaras amplias con vestidor y  clóset de madera y muebles de madera con gavetas y cajones 📌Baño en cada una de las recamaras📌La recámara principal tiene un pequeño balcón con vista a la calle y protección de herreria en un diseño arquitectónico, que cumple con su función.📌El vestíbulo de la escalera equipado con un clóset de blancos📌Área de servicio techada con plicarbonato, equipada con lavadero, instalación para la lavadora,  calentador, hidroneumático, 2 tinacos de 1,100 lt, tanque de gas estacionario, hay un cubo de luz y ventilación con una escalera de fierro para subir a la azotea.📌Equipada con mueble de madera bajo de la escalera de fierro.📌Cuenta con cajón de estacionamiento asignado frente a la casa.Se muestra con previa cita.",3 ago 2023 - Publicado por Edith Miguel,68025.0,1.0
AMPLIA CASA EN LA COLONIA EL ARENAL OAXACA,lamudi,Casa,estado de oaxaca,2448000,4.0,2.0,161.0,204.0,"OPORTUNIDAD PARA INVERTIR EN ESTA HERMOSA CASA , AMPLIA. COMODA Y CON UNA EXCELENTE UBICACION A TAN SOLO 15 MINUTOS DEL CENTRO DE LA CIUDAD DE OAXACA DE JUAREZ.LA CASA CUENTA CON LOS SIGUIENTES ESPACIOS:Planta baja✅ Sala.✅ Comedor.✅ Cocina✅ Patio de servicio techada.✅ Medio baño para visitas.✅ Jardín posterior✅ Jardín delantero✅ Cochera p/ 2 auto.Planta alta✅ Amplio Vestíbulo.✅ 4 Recámaras✅ 2 baños completos.AMENIDADES✅ azotea preparada para roof garden.✅ Cisterna de 5,000 lts. con bomba sumergible y electro nivel.✅Opción a ampliación de proyectoLIBRE DE GRAVAMENPROPIEDAD DEFINITIVAEJERCE TU CREDITO INFONAVIT. FOVISSSTE. HIPOTECARIOAGENDA TU VISISTA CONOCELA Y DECITE A INVERTIR EN TU PATRIMONIO",4 may 2023 - Publicado por Kasadi Inmobiliaria,68144.0,2.0
Se vende casa a tan solo 5 minutos del centro,lamudi,Casa,lomas de santa rosa,8500000,9.0,7.0,349.0,256.0,"INMUEBLE APROPIADO PARA HOTEL BOUTIQUE U OFICINAS, A TAN SOLO CINCO MINUTOS DEL CENTRO HISTÓRICO DE OAXACA, FRENTE AL ESTACIONAMIENTO GUELAGUETZA, A 3 MINUTOS DEL MERCADO SÁNCHEZ PASCUAS Y DE LA UNIVERSIDAD VASCONCELOS, CISTERNA DE 10,000 LTS. LLAME PARA UNA CITA!!! ASESOR INMOBILIARIO LIC. JOSÉ MILLÁN*Para ver completas las fotografías de clik sobre ellas para que se muestren a traves de un visor. EasyBroker ID: 79551",19 abr 2023 - Publicado por Hgrie grupo inmobiliario,68013.0,3.0
EN VENTA CASA 5 RECAMARAS SAN FELIPE DEL AGUA OAXACA,lamudi,Casa,san felipe del agua,11500000,5.0,7.0,500.0,200.0,En venta hermosa casa Residencial ubicada en San Felipe del AguaZona de gran plusvalía muy cerca de la iglesia de la población.Primer nivel:cochera para 2 vehículosCisterna 10 mil lts.Jardín con un arbol muy representativo del estado (pochote)Amplia Sala ComedorCocina equipada con estufa y campanaPatio de servicio1/2 Baño1 Estudio.Segundo nivel:1 Recámara con closet y baño completo2a Recámara con vestidor y baño completo.3er Recámara con closet y baño completo y jardín en el interior4a Recámara es la principal con closet y baño completo.TERCER NIVEL:5a Recámara con closet y baño completoCuarto de lavado y cuarto de servicioArea de alimentos1/2 bañoRoof garden amplio la mayor parte techadoGas estacionarioTinacoTerreno: 200 mts2Construcción: 500 mts2Propiedad privadacon todos los servicios.Previa cita.,21 abr 2023 - Publicado por Inmuebles Oaxaca,68026.0,2.0
SE VENDE INMUEBLE  IDEAL PARA NEGOCIO Y VIVIENDA,lamudi,Casa,montoya,2350000,6.0,2.0,220.0,139.0,"Una Gran oportunidad para invertir y ubicar tu propio negocio, esta propiedad está  a 3 cuadras de PLAZA BELLA en el Fraccionamiento Montoya.Enfrente hay un parque y alrededor varios negocios de diferentes giros comerciales.PLANTA BAJA:CocinaSalaComedor2 RecamarasLocal comercial Cochera para un vehículo Baño completoPatio de servicioCisterna 7500 Lts.Pasillo lateral de servicioPLANTA ALTA:4 recamaras Un baño completo 1/2 Baño Entrada independiente Corredor amplioCalentador solar en azotea Adquiere el hogar que estás buscando, agenda tu visita al,. EasyBroker ID: EB-NV6065",8 jul 2023 - Publicado por Hgrie grupo inmobiliario,68143.0,1.0
"Casa en venta en Col. Antiguo Aeropuerto, Oaxaca.",lamudi,Casa,reforma,4200000,3.0,2.0,250.0,200.0,"En venta casa uubicada en Col. Antiguo Aeropuerto, muy cerca de Chedraui de Col. Reforma. Magnífica ubicaciónen zona tranquila, de fácil acceso y de alta plusvalía, a 15 minutos del centro de la ciudad, a 100 m de Col. Reforma.Cerca de de la zona comercial,colegios de prestigio, Bancos, supermercados. clínicas.Construcción de dos plantas.Planta baja: Estacionamiento, amplia sala, comedor, cocina, baño de visitas, jardín, área de lavado y tendido, cisterna.Segundo nivel: Sala de TV, terraza, 2 recámaras una de ellas con vestidor y baño completo, 1 baño completo más, cuarto de servicio con baño completo.Amenidades:Portón y piso de loseta en cochera, cisterna con bomba, área de servicio totalmente cerrada, bardas altas en perímetro, patio posterior con piso de loseta.No dejes pasar esta oportunidad de ser el dueño de esta magnífica casa, haz tu cita hoy mismo, ¡te va encantar!Nota: El precio no incluye gastos de escrituración e impuestos por adquisición del inmueble.",20 abr 2023 - Publicado por CV ASESORIA INMOBILIARIA,68050.0,1.0
Hermosa casa en venta,lamudi,Casa,jardin,1850000,5.0,3.0,200.0,150.0,"Casa de dos niveles espaciosa, ideal para ver crecer a la familia consta en planta baja de patio, garage para 1 auto, estancia, sanitario, comedor, cocina, área de lavado, y traspatio, en planta alta vestíbulo, cinco recámaras y tres baños, desplantada sobre un terreno de 150 m2, y 200 m2 de construccion, cuenta con una cisterna 5 m3 y tinacos con capacidad de 11 m3.",20 abr 2023 - Publicado por Braulio Rogelio Carrasco González,68023.0,1.0
